asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,is_amazon_choice,is_best_seller,sales_volume,discount,brand,product_url,date,week
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.7,29.99,4.4,260,FALSE,FALSE,600+ bought in past month,20.97,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-23,34
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.7,29.99,4.4,271,FALSE,FALSE,600+ bought in past month,20.97,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-24,34
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.23,29.99,4.4,293,FALSE,FALSE,600+ bought in past month,19.2,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-25,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.68,29.99,4.4,301,FALSE,FALSE,600+ bought in past month,17.69,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-26,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.94,29.99,4.4,326,FALSE,FALSE,600+ bought in past month,16.83,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-27,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.74,29.99,4.4,354,FALSE,FALSE,600+ bought in past month,17.5,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-28,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.88,29.99,4.4,363,FALSE,FALSE,600+ bought in past month,17.04,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-29,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",25.4,29.99,4.4,373,FALSE,FALSE,600+ bought in past month,15.3,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-30,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.97,29.99,4.4,401,FALSE,FALSE,600+ bought in past month,20.07,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-08-31,35
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.35,29.99,4.4,403,FALSE,FALSE,600+ bought in past month,18.82,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-01,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.51,29.99,4.4,409,FALSE,FALSE,600+ bought in past month,18.26,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-02,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",24.74,29.99,4.4,428,FALSE,FALSE,600+ bought in past month,17.52,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-03,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",22.65,29.99,4.4,431,FALSE,FALSE,600+ bought in past month,24.48,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-04,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.11,29.99,4.4,457,FALSE,FALSE,600+ bought in past month,22.96,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-05,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.03,29.99,4.4,467,FALSE,FALSE,600+ bought in past month,23.21,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-06,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",23.03,29.99,4.4,480,FALSE,FALSE,600+ bought in past month,23.22,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-07,36
B0D9PPG39W,"Roach Gel Bait Indoor and Outdoor: Cockroach Killer Repellents for German Cockroaches, Small Roaches – Cockroach Deterrent for Homes and Kitchens – Pet Safe Roach Control 4-Tubes",22.81,29.99,4.4,482,FALSE,FALSE,600+ bought in past month,23.94,Visismile,https://www.amazon.com/dp/B0D9PPG39W,2025-09-08,37
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.4,39.13,4.3,97,TRUE,FALSE,900+ bought in past month,22.31,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-19,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.28,39.13,4.3,99,TRUE,FALSE,900+ bought in past month,20.06,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-20,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.93,39.13,4.3,107,TRUE,FALSE,900+ bought in past month,20.97,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-21,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.5,40.51,4.3,116,TRUE,FALSE,900+ bought in past month,24.72,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-22,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.93,40.51,4.3,123,TRUE,FALSE,900+ bought in past month,23.66,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-23,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.62,40.51,4.3,138,TRUE,FALSE,900+ bought in past month,24.41,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-24,34
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.59,40.51,4.3,163,TRUE,FALSE,900+ bought in past month,24.48,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-25,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.07,40.51,4.3,163,TRUE,FALSE,900+ bought in past month,23.31,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-26,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.21,40.51,4.3,173,TRUE,FALSE,900+ bought in past month,22.97,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-27,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.44,40.51,4.3,185,TRUE,FALSE,900+ bought in past month,22.39,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-28,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.45,40.51,4.3,198,TRUE,FALSE,900+ bought in past month,22.36,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-29,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.12,40.51,4.3,224,TRUE,FALSE,900+ bought in past month,23.17,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-30,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.16,40.51,4.3,229,TRUE,FALSE,900+ bought in past month,23.09,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-08-31,35
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.57,40.51,4.3,233,TRUE,FALSE,900+ bought in past month,22.08,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-01,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.54,40.51,4.3,233,TRUE,FALSE,900+ bought in past month,22.13,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-02,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,31.23,40.51,4.3,244,TRUE,FALSE,900+ bought in past month,22.92,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-03,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.57,40.51,4.3,272,TRUE,FALSE,900+ bought in past month,24.55,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-04,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,30.52,40.51,4.3,273,TRUE,FALSE,900+ bought in past month,24.66,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-05,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,26.5,40.51,4.3,298,TRUE,FALSE,900+ bought in past month,34.58,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-06,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,26.35,41.12,4.3,309,TRUE,FALSE,900+ bought in past month,35.93,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-07,36
B0DMVR83MW,Roach Killer Indoor Infestation for Home(4 PCS) - German Cockroach Killer with 99% Efficacy (97% USA) - Cockroach Gel Bait Syringes - Fipronil 0.05% - Get Fast Results,26.84,41.12,4.3,326,TRUE,FALSE,900+ bought in past month,34.73,KB Roach Bait Gel,https://www.amazon.com/dp/B0DMVR83MW,2025-09-08,37
